# Dados do modulador AM - ECOM060 / Cap.5.3 - UFAL 2026.2
# s_am = (1+ma*m)*Ac*cos(2pi*fc*t) + ruido ; ma=0.50 fc=2000Hz sigma=0.020
"# Colunas: t[s], mensagem, portadora, sinal_am"
t,mensagem,portadora,sinal_am
0.053400,-0.449496,0.309017,0.258771
0.053410,-0.452452,0.425779,0.346631
0.053420,-0.455410,0.535827,0.409432
0.053430,-0.458372,0.637424,0.527263
0.053440,-0.461337,0.728969,0.582117
0.053450,-0.464304,0.809017,0.620068
0.053460,-0.467274,0.876307,0.668280
0.053470,-0.470247,0.929776,0.736878
0.053480,-0.473222,0.968583,0.737326
0.053490,-0.476199,0.992115,0.746523
0.053500,-0.479178,1.000000,0.775359
0.053510,-0.482160,0.992115,0.779499
0.053520,-0.485143,0.968583,0.756453
0.053530,-0.488129,0.929776,0.700347
0.053540,-0.491116,0.876307,0.666795
0.053550,-0.494104,0.809017,0.627927
0.053560,-0.497094,0.728969,0.548914
0.053570,-0.500086,0.637424,0.497441
0.053580,-0.503078,0.535827,0.388040
0.053590,-0.506072,0.425779,0.321544
0.053600,-0.509066,0.309017,0.221577
0.053610,-0.512062,0.187381,0.160104
0.053620,-0.515058,0.062791,0.075153
0.053630,-0.518054,-0.062791,-0.036322
0.053640,-0.521051,-0.187381,-0.093445
0.053650,-0.524049,-0.309017,-0.213542
0.053660,-0.527046,-0.425779,-0.279959
0.053670,-0.530044,-0.535827,-0.405165
0.053680,-0.533041,-0.637424,-0.467690
0.053690,-0.536038,-0.728969,-0.547001
0.053700,-0.539035,-0.809017,-0.594386
0.053710,-0.542032,-0.876307,-0.631229
0.053720,-0.545028,-0.929776,-0.664878
0.053730,-0.548023,-0.968583,-0.691262
0.053740,-0.551017,-0.992115,-0.721150
0.053750,-0.554011,-1.000000,-0.737025
0.053760,-0.557003,-0.992115,-0.745193
0.053770,-0.559994,-0.968583,-0.684543
0.053780,-0.562983,-0.929776,-0.678608
0.053790,-0.565971,-0.876307,-0.615974
0.053800,-0.568958,-0.809017,-0.552770
0.053810,-0.571943,-0.728969,-0.539184
0.053820,-0.574925,-0.637424,-0.456789
0.053830,-0.577906,-0.535827,-0.344881
0.053840,-0.580885,-0.425779,-0.264124
0.053850,-0.583861,-0.309017,-0.233591
0.053860,-0.586835,-0.187381,-0.114694
0.053870,-0.589806,-0.062791,-0.066155
0.053880,-0.592775,0.062791,0.070201
0.053890,-0.595741,0.187381,0.122615
0.053900,-0.598704,0.309017,0.230084
0.053910,-0.601663,0.425779,0.305493
0.053920,-0.604620,0.535827,0.376951
0.053930,-0.607573,0.637424,0.459796
0.053940,-0.610523,0.728969,0.517240
0.053950,-0.613469,0.809017,0.553442
0.053960,-0.616411,0.876307,0.603022
0.053970,-0.619349,0.929776,0.667901
0.053980,-0.622284,0.968583,0.614536
0.053990,-0.625214,0.992115,0.685047
0.054000,-0.628140,1.000000,0.694709
0.054010,-0.631061,0.992115,0.683347
0.054020,-0.633978,0.968583,0.648433
0.054030,-0.636890,0.929776,0.670710
0.054040,-0.639797,0.876307,0.590295
0.054050,-0.642700,0.809017,0.569788
0.054060,-0.645597,0.728969,0.497617
0.054070,-0.648489,0.637424,0.445089
0.054080,-0.651376,0.535827,0.357361
0.054090,-0.654257,0.425779,0.309828
0.054100,-0.657132,0.309017,0.193862
0.054110,-0.660002,0.187381,0.143114
0.054120,-0.662866,0.062791,0.055070
0.054130,-0.665724,-0.062791,-0.034703
0.054140,-0.668575,-0.187381,-0.133974
0.054150,-0.671420,-0.309017,-0.213437
0.054160,-0.674259,-0.425779,-0.333923
0.054170,-0.677091,-0.535827,-0.347114
0.054180,-0.679917,-0.637424,-0.402743
0.054190,-0.682736,-0.728969,-0.483623
0.054200,-0.685547,-0.809017,-0.518826
0.054210,-0.688352,-0.876307,-0.601218
0.054220,-0.691149,-0.929776,-0.614064
0.054230,-0.693939,-0.968583,-0.641875
0.054240,-0.696721,-0.992115,-0.682668
0.054250,-0.699496,-1.000000,-0.650894
0.054260,-0.702263,-0.992115,-0.662313
0.054270,-0.705022,-0.968583,-0.653076
0.054280,-0.707773,-0.929776,-0.572941
0.054290,-0.710516,-0.876307,-0.616850
0.054300,-0.713250,-0.809017,-0.528904
0.054310,-0.715976,-0.728969,-0.470327
0.054320,-0.718694,-0.637424,-0.384601
0.054330,-0.721402,-0.535827,-0.339357
0.054340,-0.724102,-0.425779,-0.268660
0.054350,-0.726793,-0.309017,-0.185508
0.054360,-0.729475,-0.187381,-0.131259
0.054370,-0.732147,-0.062791,-0.054856
0.054380,-0.734810,0.062791,0.046635
0.054390,-0.737464,0.187381,0.104827
0.054400,-0.740108,0.309017,0.197000
0.054410,-0.742742,0.425779,0.258552
0.054420,-0.745366,0.535827,0.311759
0.054430,-0.747981,0.637424,0.411320
0.054440,-0.750585,0.728969,0.511874
0.054450,-0.753179,0.809017,0.485726
0.054460,-0.755762,0.876307,0.565649
0.054470,-0.758335,0.929776,0.578511
0.054480,-0.760897,0.968583,0.593017
0.054490,-0.763448,0.992115,0.611180
0.054500,-0.765989,1.000000,0.648969
0.054510,-0.768518,0.992115,0.638650
0.054520,-0.771036,0.968583,0.597501
0.054530,-0.773543,0.929776,0.561988
0.054540,-0.776039,0.876307,0.516136
0.054550,-0.778522,0.809017,0.468179
0.054560,-0.780994,0.728969,0.435769
0.054570,-0.783455,0.637424,0.398821
0.054580,-0.785903,0.535827,0.321290
0.054590,-0.788339,0.425779,0.270150
0.054600,-0.790763,0.309017,0.212016
0.054610,-0.793175,0.187381,0.070106
0.054620,-0.795574,0.062791,0.043294
0.054630,-0.797961,-0.062791,-0.040256
0.054640,-0.800335,-0.187381,-0.102615
0.054650,-0.802696,-0.309017,-0.200860
0.054660,-0.805044,-0.425779,-0.260902
0.054670,-0.807380,-0.535827,-0.327939
0.054680,-0.809702,-0.637424,-0.392667
0.054690,-0.812010,-0.728969,-0.464079
0.054700,-0.814305,-0.809017,-0.466876
0.054710,-0.816587,-0.876307,-0.508339
0.054720,-0.818855,-0.929776,-0.575708
0.054730,-0.821109,-0.968583,-0.564284
0.054740,-0.823350,-0.992115,-0.535803
0.054750,-0.825576,-1.000000,-0.557313
0.054760,-0.827788,-0.992115,-0.573285
0.054770,-0.829986,-0.968583,-0.575157
0.054780,-0.832169,-0.929776,-0.523878
0.054790,-0.834338,-0.876307,-0.528184
0.054800,-0.836493,-0.809017,-0.462681
0.054810,-0.838632,-0.728969,-0.429860
0.054820,-0.840757,-0.637424,-0.374300
0.054830,-0.842867,-0.535827,-0.292728
0.054840,-0.844962,-0.425779,-0.249590
0.054850,-0.847041,-0.309017,-0.196683
0.054860,-0.849105,-0.187381,-0.108510
0.054870,-0.851154,-0.062791,-0.044046
0.054880,-0.853187,0.062791,0.041540
0.054890,-0.855205,0.187381,0.101009
0.054900,-0.857207,0.309017,0.194360
0.054910,-0.859193,0.425779,0.210096
0.054920,-0.861163,0.535827,0.348964
0.054930,-0.863117,0.637424,0.353853
0.054940,-0.865055,0.728969,0.372845
0.054950,-0.866976,0.809017,0.453752
0.054960,-0.868881,0.876307,0.506545
0.054970,-0.870770,0.929776,0.524896
0.054980,-0.872642,0.968583,0.583496
0.054990,-0.874497,0.992115,0.560266
0.055000,-0.876336,1.000000,0.595604
0.055010,-0.878157,0.992115,0.529737
0.055020,-0.879961,0.968583,0.529156
0.055030,-0.881749,0.929776,0.471985
0.055040,-0.883519,0.876307,0.510949
0.055050,-0.885272,0.809017,0.445244
0.055060,-0.887007,0.728969,0.412360
0.055070,-0.888725,0.637424,0.389817
0.055080,-0.890425,0.535827,0.306042
0.055090,-0.892107,0.425779,0.239861
0.055100,-0.893771,0.309017,0.189591
0.055110,-0.895418,0.187381,0.111073
0.055120,-0.897046,0.062791,0.027949
0.055130,-0.898657,-0.062791,-0.047369
0.055140,-0.900249,-0.187381,-0.088941
0.055150,-0.901823,-0.309017,-0.200846
0.055160,-0.903378,-0.425779,-0.220801
0.055170,-0.904915,-0.535827,-0.282095
0.055180,-0.906433,-0.637424,-0.327378
0.055190,-0.907933,-0.728969,-0.409180
0.055200,-0.909414,-0.809017,-0.429515
0.055210,-0.910876,-0.876307,-0.495675
0.055220,-0.912319,-0.929776,-0.503147
0.055230,-0.913742,-0.968583,-0.530283
0.055240,-0.915147,-0.992115,-0.530800
0.055250,-0.916533,-1.000000,-0.510083
0.055260,-0.917899,-0.992115,-0.561925
0.055270,-0.919246,-0.968583,-0.529031
0.055280,-0.920573,-0.929776,-0.500312
0.055290,-0.921881,-0.876307,-0.439804
0.055300,-0.923169,-0.809017,-0.464926
0.055310,-0.924437,-0.728969,-0.389104
0.055320,-0.925686,-0.637424,-0.363748
0.055330,-0.926914,-0.535827,-0.257859
0.055340,-0.928123,-0.425779,-0.222383
0.055350,-0.929311,-0.309017,-0.169769
0.055360,-0.930480,-0.187381,-0.062980
0.055370,-0.931628,-0.062791,-0.023935
0.055380,-0.932756,0.062791,0.050641
0.055390,-0.933863,0.187381,0.154630
0.055400,-0.934950,0.309017,0.190203
0.055410,-0.936017,0.425779,0.217050
0.055420,-0.937063,0.535827,0.296611
0.055430,-0.938088,0.637424,0.323685
0.055440,-0.939093,0.728969,0.412247
0.055450,-0.940076,0.809017,0.448865
0.055460,-0.941039,0.876307,0.425041
0.055470,-0.941981,0.929776,0.453516
0.055480,-0.942902,0.968583,0.516080
0.055490,-0.943802,0.992115,0.521986
0.055500,-0.944680,1.000000,0.520155
0.055510,-0.945538,0.992115,0.552970
0.055520,-0.946374,0.968583,0.520897
0.055530,-0.947188,0.929776,0.470936
0.055540,-0.947982,0.876307,0.436237
0.055550,-0.948754,0.809017,0.451102
0.055560,-0.949504,0.728969,0.399827
0.055570,-0.950233,0.637424,0.388034
0.055580,-0.950940,0.535827,0.271780
0.055590,-0.951625,0.425779,0.233267
0.055600,-0.952288,0.309017,0.176380
0.055610,-0.952930,0.187381,0.087066
0.055620,-0.953550,0.062791,0.054206
0.055630,-0.954148,-0.062791,-0.029249
0.055640,-0.954724,-0.187381,-0.102061
0.055650,-0.955278,-0.309017,-0.169547
0.055660,-0.955809,-0.425779,-0.215655
0.055670,-0.956319,-0.535827,-0.267976
0.055680,-0.956806,-0.637424,-0.336367
0.055690,-0.957271,-0.728969,-0.363999
0.055700,-0.957714,-0.809017,-0.431097
0.055710,-0.958135,-0.876307,-0.442526
0.055720,-0.958533,-0.929776,-0.482789
0.055730,-0.958908,-0.968583,-0.489670
0.055740,-0.959261,-0.992115,-0.537633
0.055750,-0.959592,-1.000000,-0.525577
0.055760,-0.959900,-0.992115,-0.515901
0.055770,-0.960185,-0.968583,-0.511041
0.055780,-0.960448,-0.929776,-0.487626
0.055790,-0.960688,-0.876307,-0.438495
0.055800,-0.960905,-0.809017,-0.419577
0.055810,-0.961100,-0.728969,-0.380928
0.055820,-0.961272,-0.637424,-0.321840
0.055830,-0.961420,-0.535827,-0.266100
0.055840,-0.961546,-0.425779,-0.228477
0.055850,-0.961650,-0.309017,-0.155470
0.055860,-0.961730,-0.187381,-0.080593
0.055870,-0.961787,-0.062791,-0.016873
0.055880,-0.961821,0.062791,0.005645
0.055890,-0.961832,0.187381,0.067210
0.055900,-0.961820,0.309017,0.139650
0.055910,-0.961785,0.425779,0.255936
0.055920,-0.961727,0.535827,0.273311
0.055930,-0.961645,0.637424,0.325346
0.055940,-0.961541,0.728969,0.363119
0.055950,-0.961413,0.809017,0.422990
0.055960,-0.961262,0.876307,0.495212
0.055970,-0.961088,0.929776,0.457419
0.055980,-0.960891,0.968583,0.516285
0.055990,-0.960670,0.992115,0.538941
0.056000,-0.960426,1.000000,0.534510
0.056010,-0.960158,0.992115,0.517028
0.056020,-0.959868,0.968583,0.517236
0.056030,-0.959554,0.929776,0.495134
0.056040,-0.959216,0.876307,0.458407
0.056050,-0.958855,0.809017,0.409574
0.056060,-0.958471,0.728969,0.378087
0.056070,-0.958063,0.637424,0.330447
0.056080,-0.957632,0.535827,0.270402
0.056090,-0.957178,0.425779,0.226742
0.056100,-0.956700,0.309017,0.164077
0.056110,-0.956199,0.187381,0.045330
0.056120,-0.955674,0.062791,0.050737
0.056130,-0.955125,-0.062791,-0.015815
0.056140,-0.954554,-0.187381,-0.116824
0.056150,-0.953958,-0.309017,-0.168362
0.056160,-0.953340,-0.425779,-0.253649
0.056170,-0.952698,-0.535827,-0.266614
0.056180,-0.952032,-0.637424,-0.376607
0.056190,-0.951343,-0.728969,-0.392889
0.056200,-0.950630,-0.809017,-0.406940
0.056210,-0.949894,-0.876307,-0.453406
0.056220,-0.949135,-0.929776,-0.481453
0.056230,-0.948352,-0.968583,-0.509913
0.056240,-0.947546,-0.992115,-0.508755
0.056250,-0.946716,-1.000000,-0.537817
0.056260,-0.945862,-0.992115,-0.513540
0.056270,-0.944986,-0.968583,-0.514901
0.056280,-0.944086,-0.929776,-0.466868
0.056290,-0.943162,-0.876307,-0.460119
0.056300,-0.942215,-0.809017,-0.414427
0.056310,-0.941245,-0.728969,-0.366780
0.056320,-0.940251,-0.637424,-0.316899
0.056330,-0.939234,-0.535827,-0.301161
0.056340,-0.938194,-0.425779,-0.243782
0.056350,-0.937130,-0.309017,-0.124230
0.056360,-0.936043,-0.187381,-0.133309
0.056370,-0.934933,-0.062791,-0.036666
0.056380,-0.933799,0.062791,0.027891
0.056390,-0.932642,0.187381,0.116007
0.056400,-0.931462,0.309017,0.139290
0.056410,-0.930259,0.425779,0.224556
0.056420,-0.929033,0.535827,0.315503
0.056430,-0.927783,0.637424,0.357358
0.056440,-0.926511,0.728969,0.398158
0.056450,-0.925215,0.809017,0.419525
0.056460,-0.923896,0.876307,0.435985
0.056470,-0.922554,0.929776,0.510423
0.056480,-0.921189,0.968583,0.484789
0.056490,-0.919802,0.992115,0.552420
0.056500,-0.918391,1.000000,0.585747
0.056510,-0.916957,0.992115,0.516746
0.056520,-0.915501,0.968583,0.533954
0.056530,-0.914021,0.929776,0.478674
0.056540,-0.912519,0.876307,0.445407
0.056550,-0.910994,0.809017,0.435352
0.056560,-0.909446,0.728969,0.398878
0.056570,-0.907876,0.637424,0.346755
0.056580,-0.906283,0.535827,0.346601
0.056590,-0.904667,0.425779,0.256152
0.056600,-0.903029,0.309017,0.146870
0.056610,-0.901368,0.187381,0.109219
0.056620,-0.899685,0.062791,0.038633
0.056630,-0.897980,-0.062791,-0.042554
0.056640,-0.896252,-0.187381,-0.112908
0.056650,-0.894501,-0.309017,-0.141655
0.056660,-0.892729,-0.425779,-0.249261
0.056670,-0.890934,-0.535827,-0.257680
0.056680,-0.889117,-0.637424,-0.353462
0.056690,-0.887278,-0.728969,-0.429038
0.056700,-0.885417,-0.809017,-0.444474
0.056710,-0.883533,-0.876307,-0.512028
0.056720,-0.881628,-0.929776,-0.485682
0.056730,-0.879701,-0.968583,-0.512212
0.056740,-0.877752,-0.992115,-0.536807
0.056750,-0.875781,-1.000000,-0.588945
0.056760,-0.873788,-0.992115,-0.522819
0.056770,-0.871774,-0.968583,-0.545557
0.056780,-0.869738,-0.929776,-0.519586
0.056790,-0.867681,-0.876307,-0.531444
0.056800,-0.865602,-0.809017,-0.462464
0.056810,-0.863501,-0.728969,-0.409261
0.056820,-0.861380,-0.637424,-0.335156
0.056830,-0.859237,-0.535827,-0.312433
0.056840,-0.857072,-0.425779,-0.299773
0.056850,-0.854887,-0.309017,-0.178608
0.056860,-0.852680,-0.187381,-0.110405
0.056870,-0.850452,-0.062791,-0.065014
0.056880,-0.848204,0.062791,0.038118
0.056890,-0.845934,0.187381,0.072907
0.056900,-0.843644,0.309017,0.212593
0.056910,-0.841333,0.425779,0.259130
0.056920,-0.839001,0.535827,0.349948
0.056930,-0.836648,0.637424,0.395204
0.056940,-0.834275,0.728969,0.411785
0.056950,-0.831882,0.809017,0.472314
0.056960,-0.829468,0.876307,0.501853
0.056970,-0.827034,0.929776,0.535411
0.056980,-0.824579,0.968583,0.575795
0.056990,-0.822105,0.992115,0.589041
0.057000,-0.819610,1.000000,0.564899
0.057010,-0.817096,0.992115,0.597184
0.057020,-0.814561,0.968583,0.582095
0.057030,-0.812007,0.929776,0.549626
0.057040,-0.809433,0.876307,0.565681
0.057050,-0.806839,0.809017,0.442334
0.057060,-0.804226,0.728969,0.425015
0.057070,-0.801593,0.637424,0.364500
0.057080,-0.798941,0.535827,0.347649
0.057090,-0.796269,0.425779,0.302575
0.057100,-0.793579,0.309017,0.145379
0.057110,-0.790869,0.187381,0.104466
0.057120,-0.788140,0.062791,0.085820
0.057130,-0.785392,-0.062791,-0.031524
0.057140,-0.782625,-0.187381,-0.100619
0.057150,-0.779840,-0.309017,-0.228553
0.057160,-0.777036,-0.425779,-0.253227
0.057170,-0.774213,-0.535827,-0.335823
0.057180,-0.771372,-0.637424,-0.393603
0.057190,-0.768513,-0.728969,-0.432140
0.057200,-0.765635,-0.809017,-0.521577
0.057210,-0.762739,-0.876307,-0.504486
0.057220,-0.759825,-0.929776,-0.563537
0.057230,-0.756892,-0.968583,-0.636045
0.057240,-0.753943,-0.992115,-0.625727
0.057250,-0.750975,-1.000000,-0.615485
0.057260,-0.747989,-0.992115,-0.597342
0.057270,-0.744986,-0.968583,-0.612009
0.057280,-0.741966,-0.929776,-0.606166
0.057290,-0.738928,-0.876307,-0.549274
0.057300,-0.735873,-0.809017,-0.506164
0.057310,-0.732800,-0.728969,-0.481142
0.057320,-0.729711,-0.637424,-0.412036
0.057330,-0.726605,-0.535827,-0.351889
0.057340,-0.723482,-0.425779,-0.256019
0.057350,-0.720342,-0.309017,-0.232017
0.057360,-0.717185,-0.187381,-0.146539
0.057370,-0.714012,-0.062791,-0.016764
0.057380,-0.710823,0.062791,0.020648
0.057390,-0.707617,0.187381,0.158046
0.057400,-0.704395,0.309017,0.211130
0.057410,-0.701157,0.425779,0.256256
0.057420,-0.697903,0.535827,0.346714
0.057430,-0.694633,0.637424,0.415398
0.057440,-0.691347,0.728969,0.526645
0.057450,-0.688046,0.809017,0.527496
0.057460,-0.684730,0.876307,0.573852
0.057470,-0.681398,0.929776,0.643408
0.057480,-0.678050,0.968583,0.626421
0.057490,-0.674688,0.992115,0.657989
0.057500,-0.671310,1.000000,0.669215
0.057510,-0.667918,0.992115,0.682037
0.057520,-0.664511,0.968583,0.646186
0.057530,-0.661089,0.929776,0.613382
0.057540,-0.657652,0.876307,0.598651
0.057550,-0.654202,0.809017,0.550951
0.057560,-0.650737,0.728969,0.466227
0.057570,-0.647257,0.637424,0.422697
0.057580,-0.643764,0.535827,0.377882
0.057590,-0.640256,0.425779,0.294207
0.057600,-0.636735,0.309017,0.231446
0.057610,-0.633201,0.187381,0.164024
0.057620,-0.629652,0.062791,0.044236
0.057630,-0.626090,-0.062791,-0.049888
0.057640,-0.622515,-0.187381,-0.161436
0.057650,-0.618927,-0.309017,-0.192132
0.057660,-0.615326,-0.425779,-0.318249
0.057670,-0.611711,-0.535827,-0.379609
0.057680,-0.608084,-0.637424,-0.434964
0.057690,-0.604445,-0.728969,-0.520949
0.057700,-0.600792,-0.809017,-0.533886
0.057710,-0.597128,-0.876307,-0.600406
0.057720,-0.593451,-0.929776,-0.685564
0.057730,-0.589762,-0.968583,-0.670379
0.057740,-0.586060,-0.992115,-0.734925
0.057750,-0.582347,-1.000000,-0.749595
0.057760,-0.578623,-0.992115,-0.732970
0.057770,-0.574886,-0.968583,-0.681790
0.057780,-0.571138,-0.929776,-0.654349
0.057790,-0.567379,-0.876307,-0.636341
0.057800,-0.563609,-0.809017,-0.604256
0.057810,-0.559827,-0.728969,-0.513763
0.057820,-0.556035,-0.637424,-0.476700
0.057830,-0.552232,-0.535827,-0.364258
0.057840,-0.548418,-0.425779,-0.327737
0.057850,-0.544593,-0.309017,-0.216050
0.057860,-0.540759,-0.187381,-0.106359
0.057870,-0.536913,-0.062791,-0.037424
0.057880,-0.533058,0.062791,-0.000047
0.057890,-0.529193,0.187381,0.093586
0.057900,-0.525318,0.309017,0.224676
0.057910,-0.521433,0.425779,0.313825
0.057920,-0.517539,0.535827,0.382870
0.057930,-0.513635,0.637424,0.463618
0.057940,-0.509722,0.728969,0.522337
0.057950,-0.505800,0.809017,0.613887
0.057960,-0.501869,0.876307,0.670128
0.057970,-0.497929,0.929776,0.701919
0.057980,-0.493980,0.968583,0.723195
0.057990,-0.490022,0.992115,0.764898
0.058000,-0.486057,1.000000,0.766165
0.058010,-0.482083,0.992115,0.775022
0.058020,-0.478100,0.968583,0.737284
0.058030,-0.474110,0.929776,0.740348
0.058040,-0.470112,0.876307,0.643873
0.058050,-0.466106,0.809017,0.636806
0.058060,-0.462092,0.728969,0.558804
0.058070,-0.458071,0.637424,0.532618
0.058080,-0.454043,0.535827,0.402879
0.058090,-0.450008,0.425779,0.301276
0.058100,-0.445965,0.309017,0.254840
0.058110,-0.441916,0.187381,0.124714
0.058120,-0.437860,0.062791,0.044744
0.058130,-0.433797,-0.062791,-0.029782
0.058140,-0.429728,-0.187381,-0.180710
0.058150,-0.425653,-0.309017,-0.271418
0.058160,-0.421572,-0.425779,-0.297329
0.058170,-0.417484,-0.535827,-0.411092
0.058180,-0.413391,-0.637424,-0.479282
0.058190,-0.409292,-0.728969,-0.530189
0.058200,-0.405187,-0.809017,-0.627006
0.058210,-0.401077,-0.876307,-0.713232
0.058220,-0.396962,-0.929776,-0.744307
0.058230,-0.392842,-0.968583,-0.808160
0.058240,-0.388716,-0.992115,-0.793324
0.058250,-0.384586,-1.000000,-0.801536
0.058260,-0.380451,-0.992115,-0.804220
0.058270,-0.376312,-0.968583,-0.767447
0.058280,-0.372168,-0.929776,-0.764510
0.058290,-0.368020,-0.876307,-0.679884
0.058300,-0.363868,-0.809017,-0.641970
0.058310,-0.359712,-0.728969,-0.602886
0.058320,-0.355552,-0.637424,-0.548167
0.058330,-0.351389,-0.535827,-0.437055
0.058340,-0.347222,-0.425779,-0.359702
0.058350,-0.343051,-0.309017,-0.278124
0.058360,-0.338878,-0.187381,-0.164649
0.058370,-0.334701,-0.062791,-0.090033
0.058380,-0.330522,0.062791,0.041964
0.058390,-0.326339,0.187381,0.131089
0.058400,-0.322154,0.309017,0.255872
0.058410,-0.317967,0.425779,0.387267
0.058420,-0.313777,0.535827,0.439338
0.058430,-0.309585,0.637424,0.531676
0.058440,-0.305391,0.728969,0.617805
0.058450,-0.301196,0.809017,0.672546
0.058460,-0.296998,0.876307,0.757670
0.058470,-0.292799,0.929776,0.798364
0.058480,-0.288598,0.968583,0.812578
0.058490,-0.284396,0.992115,0.822907
0.058500,-0.280193,1.000000,0.891510
0.058510,-0.275989,0.992115,0.859784
0.058520,-0.271785,0.968583,0.856426
0.058530,-0.267579,0.929776,0.818500
0.058540,-0.263373,0.876307,0.746994
0.058550,-0.259166,0.809017,0.709912
0.058560,-0.254959,0.728969,0.654560
0.058570,-0.250753,0.637424,0.545616
0.058580,-0.246546,0.535827,0.427291
0.058590,-0.242339,0.425779,0.409307
0.058600,-0.238133,0.309017,0.244754
0.058610,-0.233927,0.187381,0.151789
0.058620,-0.229721,0.062791,0.052326
0.058630,-0.225517,-0.062791,-0.033005
0.058640,-0.221313,-0.187381,-0.168275
0.058650,-0.217110,-0.309017,-0.266660
0.058660,-0.212909,-0.425779,-0.388445
0.058670,-0.208709,-0.535827,-0.477395
0.058680,-0.204510,-0.637424,-0.577336
0.058690,-0.200313,-0.728969,-0.650314
0.058700,-0.196118,-0.809017,-0.701871
0.058710,-0.191925,-0.876307,-0.795749
0.058720,-0.187733,-0.929776,-0.895610
0.058730,-0.183544,-0.968583,-0.857014
0.058740,-0.179358,-0.992115,-0.885019
0.058750,-0.175173,-1.000000,-0.864018
0.058760,-0.170992,-0.992115,-0.920062
0.058770,-0.166813,-0.968583,-0.891118
0.058780,-0.162637,-0.929776,-0.852608
0.058790,-0.158464,-0.876307,-0.812315
0.058800,-0.154294,-0.809017,-0.753248
0.058810,-0.150128,-0.728969,-0.692119
0.058820,-0.145965,-0.637424,-0.593161
0.058830,-0.141806,-0.535827,-0.495573
0.058840,-0.137650,-0.425779,-0.379475
0.058850,-0.133499,-0.309017,-0.326846
0.058860,-0.129351,-0.187381,-0.197553
0.058870,-0.125208,-0.062791,-0.050641
0.058880,-0.121069,0.062791,0.059992
